 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                    
 Date:  30. 5.    Time:  12: 0:52
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    1209.9900  0.47486E-01  0.14297E+00  0.47487E-01  0.14297E+00 -0.29625E-01 -0.72031E+02  0.16934E+03 -0.97863E+02  0.12008E+03 -0.74133E+02 -0.54500E+03 -0.33297E+03  0.00000E+00  0.00000E+00  0.63469E-02  0.13453E+03  0.13716E+03  0.39297E+02  36453  0.00000E+00      0.000
    1210.9900  0.16332E-01  0.10132E+00  0.16331E-01  0.10132E+00 -0.29625E-01 -0.72014E+02  0.16944E+03 -0.97846E+02  0.12018E+03 -0.74167E+02 -0.55668E+03 -0.33547E+03  0.00000E+00  0.00000E+00  0.63469E-02  0.13437E+03  0.13719E+03  0.39341E+02  36476  0.00000E+00      0.000
    1211.9900  0.50291E-01  0.15142E+00  0.50292E-01  0.15142E+00 -0.59918E-01 -0.71964E+02  0.16960E+03 -0.97796E+02  0.12034E+03 -0.74224E+02 -0.62144E+03 -0.33991E+03  0.00000E+00  0.00000E+00  0.63469E-02  0.13414E+03  0.13719E+03  0.39391E+02  36481  0.00000E+00      0.000
    1212.9900  0.50779E-01  0.15289E+00  0.50779E-01  0.15289E+00 -0.36307E-01 -0.71913E+02  0.16975E+03 -0.97745E+02  0.12049E+03 -0.74263E+02 -0.69215E+03 -0.34505E+03  0.00000E+00  0.00000E+00  0.63469E-02  0.13389E+03  0.13719E+03  0.39442E+02  36485  0.00000E+00      0.000
    1213.9900  0.37266E-02  0.63364E-01  0.37265E-02  0.63364E-01 -0.45217E-01 -0.71909E+02  0.16981E+03 -0.97741E+02  0.12055E+03 -0.74309E+02 -0.63447E+03 -0.34611E+03  0.00000E+00  0.00000E+00  0.63469E-02  0.13378E+03  0.13721E+03  0.39474E+02  36508  0.00000E+00      0.000
    1214.9900 -0.76261E+00  0.31280E-01 -0.76261E+00  0.31280E-01 -0.71946E-01 -0.72664E+02  0.16984E+03 -0.98496E+02  0.12058E+03 -0.74359E+02 -0.36712E+03 -0.33128E+03  0.00000E+00  0.00000E+00  0.63473E-02  0.13446E+03  0.13801E+03  0.39516E+02  36589  0.00000E+00      0.000
    1215.9900  0.64409E-01  0.19393E+00  0.64409E-01  0.19393E+00 -0.43880E-01 -0.72608E+02  0.17004E+03 -0.98440E+02  0.12078E+03 -0.74399E+02 -0.48825E+03 -0.33364E+03  0.00000E+00  0.00000E+00  0.63473E-02  0.13418E+03  0.13802E+03  0.39580E+02  36610  0.00000E+00      0.000
    1216.9900  0.89986E-01  0.27093E+00  0.89986E-01  0.27093E+00 -0.36753E-01 -0.72518E+02  0.17031E+03 -0.98350E+02  0.12105E+03 -0.74441E+02 -0.59680E+03 -0.34085E+03  0.00000E+00  0.00000E+00  0.63473E-02  0.13379E+03  0.13802E+03  0.39670E+02  36619  0.00000E+00      0.000
    1217.9900  0.90111E-01  0.27131E+00  0.90140E-01  0.27119E+00 -0.33189E-01 -0.72428E+02  0.17058E+03 -0.98260E+02  0.12132E+03 -0.74483E+02 -0.80232E+03 -0.35054E+03  0.00000E+00  0.00000E+00  0.63473E-02  0.13338E+03  0.13802E+03  0.39760E+02  36625  0.00000E+00      0.000
    1218.9900  0.41653E-01  0.17755E+00  0.41653E-01  0.17755E+00 -0.63036E-01 -0.72386E+02  0.17076E+03 -0.98218E+02  0.12150E+03 -0.74527E+02 -0.83397E+03 -0.35680E+03  0.00000E+00  0.00000E+00  0.63473E-02  0.13312E+03  0.13805E+03  0.39830E+02  36649  0.00000E+00      0.000
    1219.9900 -0.45389E+00  0.24930E-01 -0.45389E+00  0.24930E-01 -0.45217E-01 -0.72835E+02  0.17078E+03 -0.98667E+02  0.12152E+03 -0.74570E+02 -0.42030E+03 -0.34433E+03  0.00000E+00  0.00000E+00  0.63491E-02  0.13351E+03  0.13853E+03  0.39868E+02  36723  0.00000E+00      0.000
    1220.9900 -0.10831E+01  0.15052E-01 -0.10831E+01  0.15052E-01 -0.37643E-01 -0.73912E+02  0.17080E+03 -0.99744E+02  0.12154E+03 -0.74609E+02 -0.32842E+03 -0.32705E+03  0.00000E+00  0.00000E+00  0.63492E-02  0.13453E+03  0.13965E+03  0.39906E+02  36783  0.00000E+00      0.000
    1221.9900 -0.80883E+00  0.69371E-01 -0.80882E+00  0.69371E-01 -0.45662E-01 -0.74723E+02  0.17087E+03 -0.10056E+03  0.12161E+03 -0.74652E+02 -0.32609E+03 -0.31494E+03  0.00000E+00  0.00000E+00  0.63820E-02  0.13524E+03  0.14052E+03  0.39960E+02  36801  0.00000E+00      0.000
    1222.9900 -0.39142E+00  0.40506E-01 -0.39142E+00  0.40506E-01 -0.63036E-01 -0.75119E+02  0.17091E+03 -0.10095E+03  0.12165E+03 -0.74698E+02 -0.34622E+03 -0.30893E+03  0.00000E+00  0.00000E+00  0.63823E-02  0.13555E+03  0.14095E+03  0.40003E+02  36833  0.00000E+00      0.000
    1223.9900 -0.29879E+00  0.35662E-01 -0.29879E+00  0.35662E-01 -0.36753E-01 -0.75418E+02  0.17094E+03 -0.10125E+03  0.12168E+03 -0.74734E+02 -0.35651E+03 -0.30600E+03  0.00000E+00  0.00000E+00  0.63882E-02  0.13578E+03  0.14129E+03  0.40042E+02  36843  0.00000E+00      0.000
    1224.9900  0.49535E-01  0.15632E+00  0.49536E-01  0.15632E+00 -0.40985E-01 -0.75372E+02  0.17110E+03 -0.10120E+03  0.12184E+03 -0.74771E+02 -0.41211E+03 -0.30866E+03  0.00000E+00  0.00000E+00  0.63882E-02  0.13554E+03  0.14130E+03  0.40098E+02  36870  0.00000E+00      0.000
    1225.9900 -0.92945E+00  0.23718E-02 -0.92945E+00  0.23718E-02 -0.45439E-01 -0.76292E+02  0.17110E+03 -0.10212E+03  0.12184E+03 -0.74810E+02 -0.31952E+03 -0.29985E+03  0.00000E+00  0.00000E+00  0.63900E-02  0.13642E+03  0.14226E+03  0.40131E+02  36930  0.00000E+00      0.000
    1226.9900  0.37161E-01  0.11906E+00  0.37163E-01  0.11906E+00 -0.26061E-01 -0.76264E+02  0.17122E+03 -0.10210E+03  0.12196E+03 -0.74847E+02 -0.38899E+03 -0.30094E+03  0.00000E+00  0.00000E+00  0.63900E-02  0.13624E+03  0.14227E+03  0.40175E+02  36967  0.00000E+00      0.000
    1227.9900  0.98517E-01  0.29662E+00  0.98518E-01  0.29662E+00 -0.22274E-01 -0.76167E+02  0.17152E+03 -0.10200E+03  0.12225E+03 -0.74873E+02 -0.44463E+03 -0.30643E+03  0.00000E+00  0.00000E+00  0.63900E-02  0.13583E+03  0.14227E+03  0.40273E+02  36976  0.00000E+00      0.000
    1228.9900  0.10442E+00  0.31439E+00  0.10442E+00  0.31439E+00 -0.39425E-01 -0.76062E+02  0.17183E+03 -0.10189E+03  0.12257E+03 -0.74925E+02 -0.50515E+03 -0.31333E+03  0.00000E+00  0.00000E+00  0.63900E-02  0.13538E+03  0.14227E+03  0.40377E+02  36982  0.00000E+00      0.000
    1229.9900 -0.81180E+00  0.17880E+00 -0.81179E+00  0.17880E+00  0.53458E-02 -0.76865E+02  0.17201E+03 -0.10270E+03  0.12275E+03 -0.74959E+02 -0.34382E+03 -0.30578E+03  0.00000E+00  0.00000E+00  0.63917E-02  0.13597E+03  0.14317E+03  0.40469E+02  37051  0.00000E+00      0.000
    1230.9900 -0.56922E+00  0.14312E+00 -0.56923E+00  0.14312E+00 -0.20047E-02 -0.77437E+02  0.17215E+03 -0.10327E+03  0.12289E+03 -0.74978E+02 -0.34245E+03 -0.30075E+03  0.00000E+00  0.00000E+00  0.64197E-02  0.13636E+03  0.14382E+03  0.40547E+02  37064  0.00000E+00      0.000
    1231.9900 -0.22806E+00  0.13698E+00 -0.22806E+00  0.13698E+00 -0.54126E-01 -0.77668E+02  0.17229E+03 -0.10350E+03  0.12303E+03 -0.75018E+02 -0.36831E+03 -0.29962E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13643E+03  0.14412E+03  0.40619E+02  37094  0.00000E+00      0.000
    1232.9900  0.94388E-01  0.28419E+00  0.94389E-01  0.28419E+00 -0.20270E-01 -0.77577E+02  0.17257E+03 -0.10341E+03  0.12331E+03 -0.75054E+02 -0.43649E+03 -0.30428E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13604E+03  0.14412E+03  0.40713E+02  37104  0.00000E+00      0.000
    1233.9900  0.12270E+00  0.36943E+00  0.12270E+00  0.36943E+00 -0.19824E-01 -0.77454E+02  0.17294E+03 -0.10329E+03  0.12368E+03 -0.75089E+02 -0.51501E+03 -0.31192E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13553E+03  0.14412E+03  0.40836E+02  37112  0.00000E+00      0.000
    1234.9900  0.13791E+00  0.41524E+00  0.13795E+00  0.41254E+00 -0.17151E-01 -0.77317E+02  0.17336E+03 -0.10315E+03  0.12409E+03 -0.75125E+02 -0.68022E+03 -0.32226E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13496E+03  0.14412E+03  0.40973E+02  37117  0.00000E+00      0.000
    1235.9900  0.10930E+00  0.32909E+00  0.10938E+00  0.32755E+00 -0.66823E-01 -0.77207E+02  0.17369E+03 -0.10304E+03  0.12442E+03 -0.75154E+02 -0.11927E+04 -0.33384E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13446E+03  0.14412E+03  0.41083E+02  37123  0.00000E+00      0.000
    1236.9900  0.67968E-01  0.20464E+00  0.68020E-01  0.20396E+00  0.44549E-03 -0.77139E+02  0.17389E+03 -0.10297E+03  0.12463E+03 -0.75186E+02 -0.18296E+04 -0.34203E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13414E+03  0.14412E+03  0.41152E+02  37137  0.00000E+00      0.000
    1237.9900  0.11883E+00  0.35777E+00  0.20976E-01  0.34594E+00 -0.13587E-01 -0.77020E+02  0.17425E+03 -0.10291E+03  0.12497E+03 -0.75220E+02 -0.10000E+06 -0.49915E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13373E+03  0.14412E+03  0.41208E+02  37169  0.00000E+00      0.000
    1238.9900  0.99485E-01  0.29953E+00  0.60108E-02  0.28863E+00 -0.30961E-01 -0.76921E+02  0.17455E+03 -0.10290E+03  0.12527E+03 -0.75255E+02 -0.10000E+06 -0.51075E+03  0.00000E+00  0.00000E+00  0.64198E-02  0.13339E+03  0.14412E+03  0.41220E+02  37180  0.00000E+00      0.000
    1239.9900 -0.87526E+00  0.46946E-01 -0.87526E+00  0.46946E-01 -0.40316E-01 -0.77786E+02  0.17460E+03 -0.10377E+03  0.12531E+03 -0.75291E+02 -0.37053E+03 -0.33244E+03  0.00000E+00  0.00000E+00  0.64203E-02  0.13418E+03  0.14504E+03  0.41267E+02  37307  0.00000E+00      0.000
    1240.9900  0.70487E-01  0.21222E+00  0.70487E-01  0.21222E+00 -0.43435E-01 -0.77725E+02  0.17481E+03 -0.10371E+03  0.12553E+03 -0.75326E+02 -0.51756E+03 -0.33485E+03  0.00000E+00  0.00000E+00  0.64203E-02  0.13389E+03  0.14505E+03  0.41337E+02  37333  0.00000E+00      0.000
    1241.9900  0.10544E+00  0.31747E+00  0.10546E+00  0.31730E+00 -0.26061E-01 -0.77620E+02  0.17512E+03 -0.10360E+03  0.12584E+03 -0.75352E+02 -0.70033E+03 -0.34402E+03  0.00000E+00  0.00000E+00  0.64203E-02  0.13345E+03  0.14505E+03  0.41442E+02  37341  0.00000E+00      0.000
    1242.9900  0.11733E+00  0.35325E+00  0.78241E-01  0.34368E+00 -0.34971E-01 -0.77503E+02  0.17548E+03 -0.10349E+03  0.12619E+03 -0.75395E+02 -0.10000E+06 -0.50401E+03  0.00000E+00  0.00000E+00  0.64203E-02  0.13297E+03  0.14505E+03  0.41558E+02  37357  0.00000E+00      0.000
    1243.9900  0.12175E+00  0.36657E+00  0.76048E-02  0.35115E+00 -0.23833E-01 -0.77381E+02  0.17584E+03 -0.10346E+03  0.12654E+03 -0.75421E+02 -0.10000E+06 -0.52222E+03  0.00000E+00  0.00000E+00  0.64203E-02  0.13256E+03  0.14505E+03  0.41585E+02  37388  0.00000E+00      0.000
    1244.9900  0.13036E+00  0.39250E+00  0.61165E-04  0.35902E+00 -0.19824E-01 -0.77251E+02  0.17624E+03 -0.10346E+03  0.12691E+03 -0.75447E+02 -0.10000E+06 -0.55952E+03  0.00000E+00  0.00000E+00  0.64203E-02  0.13217E+03  0.14505E+03  0.41587E+02  37398  0.00000E+00      0.000
    1245.9900 -0.21237E+01  0.17246E+00 -0.21237E+01  0.17246E+00 -0.33189E-01 -0.79352E+02  0.17641E+03 -0.10556E+03  0.12708E+03 -0.75473E+02 -0.29673E+03 -0.33473E+03  0.00000E+00  0.00000E+00  0.64224E-02  0.13407E+03  0.14724E+03  0.41678E+02  37605  0.00000E+00      0.000
    1246.9900  0.79489E-01  0.26497E+00  0.79489E-01  0.26497E+00 -0.45662E-01 -0.79295E+02  0.17667E+03 -0.10550E+03  0.12735E+03 -0.75505E+02 -0.43317E+03 -0.33130E+03  0.00000E+00  0.00000E+00  0.64225E-02  0.13372E+03  0.14728E+03  0.41773E+02  37662  0.00000E+00      0.000
    1247.9900  0.86850E-01  0.26149E+00  0.86849E-01  0.26149E+00 -0.26061E-01 -0.79208E+02  0.17694E+03 -0.10542E+03  0.12761E+03 -0.75531E+02 -0.50936E+03 -0.33659E+03  0.00000E+00  0.00000E+00  0.64225E-02  0.13335E+03  0.14728E+03  0.41860E+02  37671  0.00000E+00      0.000
    1248.9900  0.12288E+00  0.36999E+00  0.12292E+00  0.36891E+00 -0.29625E-01 -0.79085E+02  0.17730E+03 -0.10530E+03  0.12798E+03 -0.75552E+02 -0.69563E+03 -0.34716E+03  0.00000E+00  0.00000E+00  0.64225E-02  0.13286E+03  0.14728E+03  0.41983E+02  37677  0.00000E+00      0.000
    1249.9900  0.10592E+00  0.31889E+00  0.10628E+00  0.31603E+00  0.93552E-02 -0.78979E+02  0.17762E+03 -0.10519E+03  0.12830E+03 -0.75576E+02 -0.25482E+04 -0.36344E+03  0.00000E+00  0.00000E+00  0.64225E-02  0.13240E+03  0.14728E+03  0.42089E+02  37685  0.00000E+00      0.000
    1250.9900 -0.61797E+00  0.54940E-01 -0.61797E+00  0.54940E-01 -0.26061E-01 -0.79590E+02  0.17768E+03 -0.10580E+03  0.12835E+03 -0.75598E+02 -0.39514E+03 -0.34496E+03  0.00000E+00  0.00000E+00  0.64247E-02  0.13292E+03  0.14794E+03  0.42139E+02  37781  0.00000E+00      0.000
    1251.9900  0.10333E+00  0.31111E+00  0.10333E+00  0.31111E+00 -0.29625E-01 -0.79494E+02  0.17799E+03 -0.10570E+03  0.12866E+03 -0.75622E+02 -0.59036E+03 -0.35201E+03  0.00000E+00  0.00000E+00  0.64247E-02  0.13251E+03  0.14794E+03  0.42241E+02  37802  0.00000E+00      0.000
    1252.9900 -0.60277E-01  0.16472E+00 -0.60277E-01  0.16472E+00 -0.17151E-01 -0.79552E+02  0.17816E+03 -0.10576E+03  0.12883E+03 -0.75644E+02 -0.53413E+03 -0.35394E+03  0.00000E+00  0.00000E+00  0.64264E-02  0.13238E+03  0.14808E+03  0.42317E+02  37832  0.00000E+00      0.000
    1253.9900 -0.46333E+00  0.17027E+00 -0.46333E+00  0.17027E+00 -0.12696E-01 -0.80012E+02  0.17833E+03 -0.10622E+03  0.12900E+03 -0.75670E+02 -0.40687E+03 -0.34797E+03  0.00000E+00  0.00000E+00  0.64265E-02  0.13265E+03  0.14863E+03  0.42404E+02  37885  0.00000E+00      0.000
    1254.9900  0.80822E-01  0.24334E+00  0.80822E-01  0.24334E+00 -0.12696E-01 -0.79936E+02  0.17857E+03 -0.10615E+03  0.12924E+03 -0.75695E+02 -0.55818E+03 -0.35320E+03  0.00000E+00  0.00000E+00  0.64265E-02  0.13231E+03  0.14863E+03  0.42485E+02  37902  0.00000E+00      0.000
    1255.9900  0.11917E+00  0.35881E+00  0.11925E+00  0.35617E+00 -0.45217E-01 -0.79818E+02  0.17893E+03 -0.10603E+03  0.12960E+03 -0.75716E+02 -0.10643E+04 -0.36664E+03  0.00000E+00  0.00000E+00  0.64265E-02  0.13183E+03  0.14863E+03  0.42603E+02  37913  0.00000E+00      0.000
    1256.9900 -0.18532E+00  0.10100E+00 -0.18532E+00  0.10100E+00 -0.64595E-02 -0.80000E+02  0.17903E+03 -0.10621E+03  0.12970E+03 -0.75737E+02 -0.51009E+03 -0.36206E+03  0.00000E+00  0.00000E+00  0.64293E-02  0.13189E+03  0.14887E+03  0.42663E+02  37973  0.00000E+00      0.000
    1257.9900  0.10004E+00  0.30120E+00  0.10009E+00  0.30016E+00 -0.17151E-01 -0.79903E+02  0.17933E+03 -0.10611E+03  0.13000E+03 -0.75766E+02 -0.10436E+04 -0.37436E+03  0.00000E+00  0.00000E+00  0.64293E-02  0.13148E+03  0.14888E+03  0.42762E+02  37987  0.00000E+00      0.000
    1258.9900 -0.88263E+00  0.14334E+00 -0.88263E+00  0.14334E+00 -0.61254E-01 -0.80775E+02  0.17947E+03 -0.10699E+03  0.13015E+03 -0.75790E+02 -0.36593E+03 -0.35560E+03  0.00000E+00  0.00000E+00  0.64310E-02  0.13219E+03  0.14983E+03  0.42842E+02  38087  0.00000E+00      0.000
    1259.9900  0.54059E-01  0.18840E+00  0.54059E-01  0.18840E+00 -0.46553E-01 -0.80731E+02  0.17966E+03 -0.10694E+03  0.13033E+03 -0.75815E+02 -0.50351E+03 -0.35651E+03  0.00000E+00  0.00000E+00  0.64310E-02  0.13194E+03  0.14985E+03  0.42913E+02  38132  0.00000E+00      0.000
    1260.9900  0.74538E-01  0.22442E+00  0.74538E-01  0.22442E+00 -0.34971E-01 -0.80656E+02  0.17989E+03 -0.10687E+03  0.13056E+03 -0.75848E+02 -0.61375E+03 -0.36287E+03  0.00000E+00  0.00000E+00  0.64310E-02  0.13162E+03  0.14985E+03  0.42987E+02  38141  0.00000E+00      0.000
    1261.9900  0.99432E-01  0.29937E+00  0.99564E-01  0.29829E+00 -0.39871E-01 -0.80557E+02  0.18019E+03 -0.10677E+03  0.13086E+03 -0.75869E+02 -0.11395E+04 -0.37518E+03  0.00000E+00  0.00000E+00  0.64310E-02  0.13122E+03  0.14985E+03  0.43086E+02  38146  0.00000E+00      0.000
    1262.9900 -0.13684E+00  0.13970E+00 -0.13684E+00  0.13970E+00 -0.49226E-01 -0.80692E+02  0.18033E+03 -0.10690E+03  0.13100E+03 -0.75890E+02 -0.55283E+03 -0.37272E+03  0.00000E+00  0.00000E+00  0.64327E-02  0.13120E+03  0.15006E+03  0.43157E+02  38200  0.00000E+00      0.000
    1263.9900  0.53793E-01  0.16914E+00  0.53793E-01  0.16914E+00 -0.18488E-01 -0.80640E+02  0.18050E+03 -0.10685E+03  0.13117E+03 -0.75913E+02 -0.79471E+03 -0.37978E+03  0.00000E+00  0.00000E+00  0.64327E-02  0.13096E+03  0.15007E+03  0.43218E+02  38227  0.00000E+00      0.000
    1264.9900  0.12254E+00  0.36894E+00  0.14660E-01  0.35308E+00 -0.33189E-01 -0.80518E+02  0.18086E+03 -0.10677E+03  0.13152E+03 -0.75929E+02 -0.10000E+06 -0.54566E+03  0.00000E+00  0.00000E+00  0.64327E-02  0.13055E+03  0.15007E+03  0.43296E+02  38253  0.00000E+00      0.000
    1265.9900  0.13954E+00  0.42013E+00  0.47371E-04  0.37893E+00 -0.24279E-01 -0.80378E+02  0.18128E+03 -0.10677E+03  0.13191E+03 -0.75952E+02 -0.10000E+06 -0.59303E+03  0.00000E+00  0.00000E+00  0.64327E-02  0.13014E+03  0.15007E+03  0.43299E+02  38267  0.00000E+00      0.000
    1266.9900  0.13340E+00  0.40165E+00  0.17673E-04  0.32467E+00 -0.51008E-01 -0.80245E+02  0.18168E+03 -0.10677E+03  0.13226E+03 -0.75986E+02 -0.10000E+06 -0.69561E+03  0.00000E+00  0.00000E+00  0.64327E-02  0.12977E+03  0.15007E+03  0.43299E+02  38278  0.00000E+00      0.000
    1267.9900  0.10239E+00  0.30827E+00  0.13938E-04  0.22762E+00 -0.36753E-01 -0.80142E+02  0.18199E+03 -0.10677E+03  0.13249E+03 -0.75999E+02 -0.10000E+06 -0.79925E+03  0.00000E+00  0.00000E+00  0.64327E-02  0.12950E+03  0.15007E+03  0.43299E+02  38287  0.00000E+00      0.000
    1268.9900  0.85641E-01  0.25785E+00  0.11976E-04  0.17637E+00 -0.36307E-01 -0.80056E+02  0.18225E+03 -0.10677E+03  0.13268E+03 -0.76017E+02 -0.10000E+06 -0.87812E+03  0.00000E+00  0.00000E+00  0.64327E-02  0.12929E+03  0.15007E+03  0.43299E+02  38294  0.00000E+00      0.000
    1269.9900 -0.14727E+01  0.95399E-01 -0.14727E+01  0.95399E-01 -0.26729E-01 -0.81514E+02  0.18235E+03 -0.10823E+03  0.13277E+03 -0.76034E+02 -0.33507E+03 -0.39231E+03  0.00000E+00  0.00000E+00  0.67328E-02  0.13064E+03  0.15159E+03  0.43364E+02  38586  0.00000E+00      0.000
    1270.9900  0.39429E-01  0.14436E+00  0.39429E-01  0.14436E+00 -0.23833E-01 -0.81489E+02  0.18249E+03 -0.10820E+03  0.13291E+03 -0.76054E+02 -0.48945E+03 -0.38191E+03  0.00000E+00  0.00000E+00  0.67328E-02  0.13045E+03  0.15162E+03  0.43420E+02  38650  0.00000E+00      0.000
    1271.9900 -0.56337E+00  0.10223E+00 -0.56337E+00  0.10223E+00 -0.10023E-01 -0.82047E+02  0.18259E+03 -0.10876E+03  0.13301E+03 -0.76064E+02 -0.38046E+03 -0.37048E+03  0.00000E+00  0.00000E+00  0.67333E-02  0.13089E+03  0.15224E+03  0.43484E+02  38703  0.00000E+00      0.000
    1272.9900  0.59927E-01  0.23257E+00  0.59927E-01  0.23257E+00 -0.20047E-02 -0.81993E+02  0.18283E+03 -0.10871E+03  0.13325E+03 -0.76079E+02 -0.50813E+03 -0.37232E+03  0.00000E+00  0.00000E+00  0.67333E-02  0.13059E+03  0.15228E+03  0.43572E+02  38740  0.00000E+00      0.000
    1273.9900  0.24029E-01  0.27735E+00  0.24029E-01  0.27735E+00 -0.33857E-01 -0.81968E+02  0.18310E+03 -0.10868E+03  0.13352E+03 -0.76103E+02 -0.57622E+03 -0.37865E+03  0.00000E+00  0.00000E+00  0.67333E-02  0.13027E+03  0.15236E+03  0.43682E+02  38763  0.00000E+00      0.000
    1274.9900  0.99295E-01  0.29896E+00  0.99409E-01  0.29799E+00 -0.10023E-01 -0.81870E+02  0.18340E+03 -0.10858E+03  0.13382E+03 -0.76103E+02 -0.10657E+04 -0.39165E+03  0.00000E+00  0.00000E+00  0.67333E-02  0.12986E+03  0.15236E+03  0.43781E+02  38768  0.00000E+00      0.000
    1275.9900 -0.36860E+01  0.15517E+00 -0.36860E+01  0.15517E+00 -0.21606E-01 -0.85518E+02  0.18356E+03 -0.11223E+03  0.13398E+03 -0.76120E+02 -0.25164E+03 -0.33643E+03  0.00000E+00  0.00000E+00  0.67404E-02  0.13334E+03  0.15610E+03  0.43868E+02  38962  0.00000E+00      0.000
    1276.9900 -0.13153E+01  0.31529E-01 -0.13153E+01  0.31529E-01 -0.26729E-01 -0.86857E+02  0.18359E+03 -0.11357E+03  0.13401E+03 -0.76139E+02 -0.28280E+03 -0.31086E+03  0.00000E+00  0.00000E+00  0.67463E-02  0.13463E+03  0.15748E+03  0.43912E+02  39026  0.00000E+00      0.000
    1277.9900 -0.11956E+00  0.87142E-01 -0.11956E+00  0.87142E-01  0.80187E-02 -0.86989E+02  0.18368E+03 -0.11370E+03  0.13410E+03 -0.76158E+02 -0.33994E+03 -0.30725E+03  0.00000E+00  0.00000E+00  0.67471E-02  0.13465E+03  0.15767E+03  0.43964E+02  39066  0.00000E+00      0.000
    1278.9900  0.22068E-01  0.18791E+00  0.22069E-01  0.18791E+00 -0.31407E-01 -0.86968E+02  0.18386E+03 -0.11368E+03  0.13428E+03 -0.76177E+02 -0.38161E+03 -0.31034E+03  0.00000E+00  0.00000E+00  0.67471E-02  0.13444E+03  0.15772E+03  0.44041E+02  39082  0.00000E+00      0.000
    1279.9900 -0.22093E-01  0.18384E+00 -0.22092E-01  0.18384E+00 -0.26061E-01 -0.86990E+02  0.18405E+03 -0.11370E+03  0.13447E+03 -0.76194E+02 -0.40183E+03 -0.31371E+03  0.00000E+00  0.00000E+00  0.67471E-02  0.13426E+03  0.15782E+03  0.44121E+02  39108  0.00000E+00      0.000
    1280.9900  0.33101E-01  0.18422E+00  0.33100E-01  0.18422E+00 -0.14924E-01 -0.86957E+02  0.18423E+03 -0.11367E+03  0.13465E+03 -0.76218E+02 -0.43325E+03 -0.31779E+03  0.00000E+00  0.00000E+00  0.67471E-02  0.13402E+03  0.15787E+03  0.44195E+02  39132  0.00000E+00      0.000
    1281.9900  0.60258E-01  0.18860E+00  0.60258E-01  0.18860E+00 -0.29625E-01 -0.86897E+02  0.18442E+03 -0.11361E+03  0.13484E+03 -0.76238E+02 -0.46866E+03 -0.32238E+03  0.00000E+00  0.00000E+00  0.67471E-02  0.13376E+03  0.15787E+03  0.44263E+02  39156  0.00000E+00      0.000
    1282.9900  0.10929E+00  0.32907E+00  0.10929E+00  0.32907E+00 -0.46776E-02 -0.86788E+02  0.18475E+03 -0.11350E+03  0.13517E+03 -0.76242E+02 -0.54881E+03 -0.32981E+03  0.00000E+00  0.00000E+00  0.67471E-02  0.13334E+03  0.15787E+03  0.44371E+02  39161  0.00000E+00      0.000
    1283.9900 -0.35750E-02  0.19424E+00 -0.35758E-02  0.19424E+00 -0.26729E-01 -0.86791E+02  0.18494E+03 -0.11350E+03  0.13536E+03 -0.76265E+02 -0.52183E+03 -0.33357E+03  0.00000E+00  0.00000E+00  0.67487E-02  0.13313E+03  0.15796E+03  0.44454E+02  39188  0.00000E+00      0.000
    1284.9900 -0.44015E-01  0.16501E+00 -0.44014E-01  0.16501E+00 -0.95779E-02 -0.86834E+02  0.18511E+03 -0.11355E+03  0.13553E+03 -0.76284E+02 -0.50472E+03 -0.33593E+03  0.00000E+00  0.00000E+00  0.67491E-02  0.13299E+03  0.15808E+03  0.44529E+02  39213  0.00000E+00      0.000
    1285.9900  0.11302E+00  0.34027E+00  0.11304E+00  0.33980E+00 -0.73505E-02 -0.86723E+02  0.18545E+03 -0.11344E+03  0.13587E+03 -0.76307E+02 -0.71069E+03 -0.34535E+03  0.00000E+00  0.00000E+00  0.67491E-02  0.13256E+03  0.15808E+03  0.44641E+02  39221  0.00000E+00      0.000
    1286.9900 -0.17704E+01  0.21668E+00 -0.17704E+01  0.21668E+00 -0.20047E-02 -0.88475E+02  0.18567E+03 -0.11519E+03  0.13608E+03 -0.76327E+02 -0.30040E+03 -0.32246E+03  0.00000E+00  0.00000E+00  0.67505E-02  0.13408E+03  0.15994E+03  0.44747E+02  39337  0.00000E+00      0.000
    1287.9900 -0.90655E-01  0.12319E+00 -0.90656E-01  0.12319E+00 -0.43880E-01 -0.88582E+02  0.18579E+03 -0.11530E+03  0.13621E+03 -0.76344E+02 -0.37982E+03 -0.31901E+03  0.00000E+00  0.00000E+00  0.67516E-02  0.13405E+03  0.16011E+03  0.44811E+02  39387  0.00000E+00      0.000
